% surf1x	surf1y	T (K)
-6.198979592	1.444444444	319.7911238
-6.107142857	1.444444444	319.6240515
-6.015306122	1.444444444	319.4569792
-5.923469388	1.444444444	319.289907
-5.831632653	1.444444444	319.1228347
-5.739795918	1.444444444	318.9557624
-5.647959184	1.444444444	318.7886901
-5.556122449	1.444444444	318.627909
-5.464285714	1.444444444	318.469139
-5.37244898	1.444444444	318.310369
-5.280612245	1.444444444	318.151599
-5.18877551	1.444444444	317.9928289
-5.096938776	1.444444444	317.8340589
-5.005102041	1.444444444	317.683418
-4.913265306	1.444444444	317.5429375
-4.821428571	1.444444444	317.4024569
-4.729591837	1.444444444	317.2592565
-4.637755102	1.444444444	317.1092028
-4.545918367	1.444444444	316.9591491
-4.454081633	1.444444444	316.8090954
-4.362244898	1.444444444	316.6590417
-4.270408163	1.444444444	316.5123229
-4.178571429	1.444444444	316.3758098
-4.086734694	1.444444444	316.2392967
-3.994897959	1.444444444	316.1027837
-3.903061224	1.444444444	315.9668067
-3.81122449	1.444444444	315.8428099
-3.719387755	1.444444444	315.7188132
-3.62755102	1.444444444	315.5948165
-3.535714286	1.444444444	315.4708198
-3.443877551	1.444444444	315.3507746
-3.352040816	1.444444444	315.2316014
-3.260204082	1.444444444	315.1124282
-3.168367347	1.444444444	314.9932551
-3.076530612	1.444444444	314.8740819
-2.984693878	1.444444444	314.7549087
-2.892857143	1.444444444	314.6504166
-2.801020408	1.444444444	314.5526604
-2.709183673	1.444444444	314.4549043
-2.617346939	1.444444444	314.3576015
-2.525510204	1.444444444	314.2603004
-2.433673469	1.444444444	314.1629993
-2.341836735	1.444444444	314.0656983
-2.25	1.444444444	313.9683972
-2.158163265	1.444444444	313.8850109
-2.066326531	1.444444444	313.804575
-1.974489796	1.444444444	313.7353914
-1.882653061	1.444444444	313.6662078
-1.790816327	1.444444444	313.5970242
-1.698979592	1.444444444	313.5251096
-1.607142857	1.444444444	313.449423
-1.515306122	1.444444444	313.3737364
-1.423469388	1.444444444	313.298206
-1.331632653	1.444444444	313.2399225
-1.239795918	1.444444444	313.19792
-1.147959184	1.444444444	313.1559175
-1.056122449	1.444444444	313.1139149
-0.964285714	1.444444444	313.0719124
-0.87244898	1.444444444	313.0299099
-0.780612245	1.444444444	312.9879074
-0.68877551	1.444444444	312.9442708
-0.596938776	1.444444444	312.9214386
-0.505102041	1.444444444	312.9047977
-0.413265306	1.444444444	312.8881568
-0.321428571	1.444444444	312.8715159
-0.229591837	1.444444444	312.854875
-0.137755102	1.444444444	312.8382342
-0.045918367	1.444444444	312.8215933
-17.95408163	1.518518519	312.7946983
-17.8622449	1.518518519	312.8131
-17.77040816	1.518518519	312.8315017
-17.67857143	1.518518519	312.8499033
-17.58673469	1.518518519	312.868305
-17.49489796	1.518518519	312.8867067
-17.40306122	1.518518519	312.9021896
-17.31122449	1.518518519	312.9152905
-17.21938776	1.518518519	312.9449312
-17.12755102	1.518518519	312.994552
-17.03571429	1.518518519	313.0402866
-16.94387755	1.518518519	313.0851946
-16.85204082	1.518518519	313.1301027
-16.76020408	1.518518519	313.1750108
-16.66836735	1.518518519	313.2199188
-16.57653061	1.518518519	313.2648269
-16.48469388	1.518518519	313.3256692
-16.39285714	1.518518519	313.3977585
-16.30102041	1.518518519	313.4698479
-16.20918367	1.518518519	313.5419372
-16.11734694	1.518518519	313.616062
-16.0255102	1.518518519	313.7041985
-15.93367347	1.518518519	313.7923349
-15.84183673	1.518518519	313.8804714
-15.75	1.518518519	313.9686079
-15.65816327	1.518518519	314.0567444
-15.56632653	1.518518519	314.1483655
-15.4744898	1.518518519	314.2421363
-15.38265306	1.518518519	314.3359071
-15.29081633	1.518518519	314.4296779
-15.19897959	1.518518519	314.5234487
-15.10714286	1.518518519	314.6343146
-15.01530612	1.518518519	314.7525894
-14.92346939	1.518518519	314.8708643
-14.83163265	1.518518519	314.9917891
-14.73979592	1.518518519	315.1159186
-14.64795918	1.518518519	315.2400482
-14.55612245	1.518518519	315.3641777
-14.46428571	1.518518519	315.4883072
-14.37244898	1.518518519	315.6124368
-14.28061224	1.518518519	315.7365663
-14.18877551	1.518518519	315.8606959
-14.09693878	1.518518519	315.9848254
-14.00510204	1.518518519	316.108955
-13.91326531	1.518518519	316.2330845
-13.82142857	1.518518519	316.3664228
-13.72959184	1.518518519	316.501925
-13.6377551	1.518518519	316.6388322
-13.54591837	1.518518519	316.7968881
-13.45408163	1.518518519	316.9549441
-13.3622449	1.518518519	317.1086627
-13.27040816	1.518518519	317.2618112
-13.17857143	1.518518519	317.4149596
-13.08673469	1.518518519	317.568108
-12.99489796	1.518518519	317.7212565
-12.90306122	1.518518519	317.8744049
-12.81122449	1.518518519	318.0275533
-12.71938776	1.518518519	318.1807018
-12.62755102	1.518518519	318.3338502
-12.53571429	1.518518519	318.4869986
-12.44387755	1.518518519	318.6401471
-12.35204082	1.518518519	318.7932955
-12.26020408	1.518518519	318.9464439
-12.16836735	1.518518519	319.1116799
-12.07653061	1.518518519	319.2914472
-11.98469388	1.518518519	319.5024266
-11.89285714	1.518518519	319.6811854
-11.80102041	1.518518519	319.8378157
-11.70918367	1.518518519	319.994446
-11.61734694	1.518518519	320.1510763
-11.5255102	1.518518519	320.3077065
-11.43367347	1.518518519	320.4643368
-11.34183673	1.518518519	320.6209671
-11.25	1.518518519	320.7775973
-11.15816327	1.518518519	320.9342276
-11.06632653	1.518518519	321.0908579
-10.9744898	1.518518519	321.2474882
-10.88265306	1.518518519	321.4041184
-10.79081633	1.518518519	321.5607487
-10.69897959	1.518518519	321.717379
-10.60714286	1.518518519	321.9441375
-10.51530612	1.518518519	322.1961345
-10.42346939	1.518518519	322.3887549
-10.33163265	1.518518519	322.5580432
-10.23979592	1.518518519	322.6516545
-10.14795918	1.518518519	322.7175485
-10.05612245	1.518518519	322.7834424
-9.964285714	1.518518519	322.8493363
-9.87244898	1.518518519	322.9152303
-9.780612245	1.518518519	322.9811242
-9.68877551	1.518518519	323.0470182
-9.596938776	1.518518519	323.1129121
-9.505102041	1.518518519	323.1788061
-9.413265306	1.518518519	323.2447
-9.321428571	1.518518519	323.3105939
-9.229591837	1.518518519	323.3764879
-9.137755102	1.518518519	323.4423818
-9.045918367	1.518518519	323.5044651
-8.954081633	1.518518519	323.5424953
-8.862244898	1.518518519	323.4324004
-8.770408163	1.518518519	323.3462068
-8.678571429	1.518518519	323.2996138
-8.586734694	1.518518519	323.2530207
-8.494897959	1.518518519	323.2064277
-8.403061224	1.518518519	323.1598346
-8.31122449	1.518518519	323.1132416
-8.219387755	1.518518519	323.0666485
-8.12755102	1.518518519	323.0200555
-8.035714286	1.518518519	322.9734625
-7.943877551	1.518518519	322.9268694
-7.852040816	1.518518519	322.8802764
-7.760204082	1.518518519	322.7253006
-7.668367347	1.518518519	322.5408208
-7.576530612	1.518518519	322.3563409
-7.484693878	1.518518519	322.1718611
-7.392857143	1.518518519	321.9873812
-7.301020408	1.518518519	321.8029014
-7.209183673	1.518518519	321.6231779
-7.117346939	1.518518519	321.4966545
-7.025510204	1.518518519	321.3701312
-6.933673469	1.518518519	321.2100427
-6.841836735	1.518518519	321.0327557
-6.75	1.518518519	320.8554687
-6.658163265	1.518518519	320.6781817
-6.566326531	1.518518519	320.5008948
-6.474489796	1.518518519	320.3236078
-6.382653061	1.518518519	320.146424
-6.290816327	1.518518519	319.9697201
-6.198979592	1.518518519	319.8029775
-6.107142857	1.518518519	319.6362349
-6.015306122	1.518518519	319.4694923
-5.923469388	1.518518519	319.3027496
-5.831632653	1.518518519	319.136007
-5.739795918	1.518518519	318.9692644
-5.647959184	1.518518519	318.8025218
-5.556122449	1.518518519	318.6289061
-5.464285714	1.518518519	318.4666127
-5.37244898	1.518518519	318.3068261
-5.280612245	1.518518519	318.1480561
-5.18877551	1.518518519	317.9892861
-5.096938776	1.518518519	317.8305161
-5.005102041	1.518518519	317.6790393
-4.913265306	1.518518519	317.5385588
-4.821428571	1.518518519	317.3953426
-4.729591837	1.518518519	317.2452889
-4.637755102	1.518518519	317.0952352
-4.545918367	1.518518519	316.9451814
-4.454081633	1.518518519	316.7951277
-4.362244898	1.518518519	316.645074
-4.270408163	1.518518519	316.500419
-4.178571429	1.518518519	316.3639059
-4.086734694	1.518518519	316.2273929
-3.994897959	1.518518519	316.0908798
-3.903061224	1.518518519	315.9543667
-3.81122449	1.518518519	315.8239448
-3.719387755	1.518518519	315.6999481
-3.62755102	1.518518519	315.5759514
-3.535714286	1.518518519	315.4531771
-3.443877551	1.518518519	315.3340039
-3.352040816	1.518518519	315.2148308
-3.260204082	1.518518519	315.0956576
-3.168367347	1.518518519	314.9764844
-3.076530612	1.518518519	314.8573113
-2.984693878	1.518518519	314.7381381
-2.892857143	1.518518519	314.6290889
-2.801020408	1.518518519	314.5313327
-2.709183673	1.518518519	314.4338144
-2.617346939	1.518518519	314.3365133
-2.525510204	1.518518519	314.2392122
-2.433673469	1.518518519	314.1419112
-2.341836735	1.518518519	314.0446101
-2.25	1.518518519	313.947309
-2.158163265	1.518518519	313.857409
-2.066326531	1.518518519	313.7834889
-1.974489796	1.518518519	313.7143053
-1.882653061	1.518518519	313.6395665
-1.790816327	1.518518519	313.5638799
-1.698979592	1.518518519	313.4881933
-1.607142857	1.518518519	313.4125067
-1.515306122	1.518518519	313.33682
-1.423469388	1.518518519	313.2651317
-1.331632653	1.518518519	313.2066175
-1.239795918	1.518518519	313.157891
-1.147959184	1.518518519	313.1158885
-1.056122449	1.518518519	313.0738859
-0.964285714	1.518518519	313.0318834
-0.87244898	1.518518519	312.9898809
-0.780612245	1.518518519	312.9478784
-0.68877551	1.518518519	312.9073216
-0.596938776	1.518518519	312.8838568
-0.505102041	1.518518519	312.8709895
-0.413265306	1.518518519	312.8543486
-0.321428571	1.518518519	312.8377077
-0.229591837	1.518518519	312.8210668
-0.137755102	1.518518519	312.8044259
-0.045918367	1.518518519	312.7877851
-17.95408163	1.592592593	312.7611428
-17.8622449	1.592592593	312.7795445
-17.77040816	1.592592593	312.7979462
-17.67857143	1.592592593	312.8163478
-17.58673469	1.592592593	312.831443
-17.49489796	1.592592593	312.8445439
-17.40306122	1.592592593	312.8576448
-17.31122449	1.592592593	312.8729587
-17.21938776	1.592592593	312.9058427
-17.12755102	1.592592593	312.9529587
-17.03571429	1.592592593	313.0025795
-16.94387755	1.592592593	313.0505085
-16.85204082	1.592592593	313.0954166
-16.76020408	1.592592593	313.1403246
-16.66836735	1.592592593	313.1852327
-16.57653061	1.592592593	313.2301408
-16.48469388	1.592592593	313.2981917
-16.39285714	1.592592593	313.370281
-16.30102041	1.592592593	313.4423703
-16.20918367	1.592592593	313.5144596
-16.11734694	1.592592593	313.5865489
-16.0255102	1.592592593	313.6711812
-15.93367347	1.592592593	313.7593177
-15.84183673	1.592592593	313.8474541
-15.75	1.592592593	313.9355906
-15.65816327	1.592592593	314.0280564
-15.56632653	1.592592593	314.1218272
-15.4744898	1.592592593	314.215598
-15.38265306	1.592592593	314.3093688
-15.29081633	1.592592593	314.4031396
-15.19897959	1.592592593	314.4969104
-15.10714286	1.592592593	314.6119021
-15.01530612	1.592592593	314.7301769
-14.92346939	1.592592593	314.8484518
-14.83163265	1.592592593	314.9667267
-14.73979592	1.592592593	315.0907023
-14.64795918	1.592592593	315.2148319
-14.55612245	1.592592593	315.3389614
-14.46428571	1.592592593	315.4630909
-14.37244898	1.592592593	315.5872205
-14.28061224	1.592592593	315.71135
-14.18877551	1.592592593	315.8354796
-14.09693878	1.592592593	315.9596091
-14.00510204	1.592592593	316.0837386
-13.91326531	1.592592593	316.2163895
-13.82142857	1.592592593	316.3518917
-13.72959184	1.592592593	316.4873939
-13.6377551	1.592592593	316.6267321
-13.54591837	1.592592593	316.784788
-13.45408163	1.592592593	316.942844
-13.3622449	1.592592593	317.0992703
-13.27040816	1.592592593	317.2524188
-13.17857143	1.592592593	317.4055672
-13.08673469	1.592592593	317.5587156
-12.99489796	1.592592593	317.7118641
-12.90306122	1.592592593	317.8650125
-12.81122449	1.592592593	318.0181609
-12.71938776	1.592592593	318.1713094
-12.62755102	1.592592593	318.3244578
-12.53571429	1.592592593	318.4776062
-12.44387755	1.592592593	318.6307547
-12.35204082	1.592592593	318.7839031
-12.26020408	1.592592593	318.9454194
-12.16836735	1.592592593	319.1251867
-12.07653061	1.592592593	319.3049539
-11.98469388	1.592592593	319.5176835
-11.89285714	1.592592593	319.7312455
-11.80102041	1.592592593	319.8895886
-11.70918367	1.592592593	320.0462189
-11.61734694	1.592592593	320.2028492
-11.5255102	1.592592593	320.3594794
-11.43367347	1.592592593	320.5161097
-11.34183673	1.592592593	320.67274
-11.25	1.592592593	320.8293703
-11.15816327	1.592592593	320.9860005
-11.06632653	1.592592593	321.1426308
-10.9744898	1.592592593	321.2992611
-10.88265306	1.592592593	321.4558914
-10.79081633	1.592592593	321.6125216
-10.69897959	1.592592593	321.8098975
-10.60714286	1.592592593	322.0618945
-10.51530612	1.592592593	322.3138915
-10.42346939	1.592592593	322.5055529
-10.33163265	1.592592593	322.6748411
-10.23979592	1.592592593	322.8364955
-10.14795918	1.592592593	322.9023894
-10.05612245	1.592592593	322.9682834
-9.964285714	1.592592593	323.0341773
-9.87244898	1.592592593	323.1000713
-9.780612245	1.592592593	323.1659652
-9.68877551	1.592592593	323.2318591
-9.596938776	1.592592593	323.2977531
-9.505102041	1.592592593	323.363647
-9.413265306	1.592592593	323.429541
-9.321428571	1.592592593	323.4954349
-9.229591837	1.592592593	323.5613288
-9.137755102	1.592592593	323.6270534
-9.045918367	1.592592593	323.6846888
-8.954081633	1.592592593	323.7418061
-8.862244898	1.592592593	323.6317112
-8.770408163	1.592592593	323.5216164
-8.678571429	1.592592593	323.436384
-8.586734694	1.592592593	323.389791
-8.494897959	1.592592593	323.343198
-8.403061224	1.592592593	323.2966049
-8.31122449	1.592592593	323.2500119
-8.219387755	1.592592593	323.2034188
-8.12755102	1.592592593	323.1568258
-8.035714286	1.592592593	323.1102327
-7.943877551	1.592592593	323.0636397
-7.852040816	1.592592593	322.9998394
-7.760204082	1.592592593	322.8153596
-7.668367347	1.592592593	322.6308797
-7.576530612	1.592592593	322.4463999
-7.484693878	1.592592593	322.2619201
-7.392857143	1.592592593	322.0774402
-7.301020408	1.592592593	321.8929604
-7.209183673	1.592592593	321.7084805
-7.117346939	1.592592593	321.5498299
-7.025510204	1.592592593	321.4233065
-6.933673469	1.592592593	321.2462457
-6.841836735	1.592592593	321.0689587
-6.75	1.592592593	320.8916717
-6.658163265	1.592592593	320.7144478
-6.566326531	1.592592593	320.5373912
-6.474489796	1.592592593	320.3603347
-6.382653061	1.592592593	320.1832782
-6.290816327	1.592592593	319.9877584
-6.198979592	1.592592593	319.818327
-6.107142857	1.592592593	319.6515844
-6.015306122	1.592592593	319.4848418
-5.923469388	1.592592593	319.3180992
-5.831632653	1.592592593	319.1513566
-5.739795918	1.592592593	318.984614
-5.647959184	1.592592593	318.8093986
-5.556122449	1.592592593	318.6330562
-5.464285714	1.592592593	318.4707628
-5.37244898	1.592592593	318.3084694
-5.280612245	1.592592593	318.146176
-5.18877551	1.592592593	317.9857433
-5.096938776	1.592592593	317.8269733
-5.005102041	1.592592593	317.6746607
-4.913265306	1.592592593	317.5314286
-4.821428571	1.592592593	317.3813749
-4.729591837	1.592592593	317.2313212
-4.637755102	1.592592593	317.0812675
-4.545918367	1.592592593	316.9312138
-4.454081633	1.592592593	316.7811601
-4.362244898	1.592592593	316.6311064
-4.270408163	1.592592593	316.4885151
-4.178571429	1.592592593	316.3520021
-4.086734694	1.592592593	316.215489
-3.994897959	1.592592593	316.0789759
-3.903061224	1.592592593	315.9424629
-3.81122449	1.592592593	315.8059498
-3.719387755	1.592592593	315.6810829
-3.62755102	1.592592593	315.5570862
-3.535714286	1.592592593	315.4364064
-3.443877551	1.592592593	315.3172333
-3.352040816	1.592592593	315.1980601
-3.260204082	1.592592593	315.0788869
-3.168367347	1.592592593	314.9597138
-3.076530612	1.592592593	314.8405406
-2.984693878	1.592592593	314.7213674
-2.892857143	1.592592593	314.6077611
-2.801020408	1.592592593	314.5100273
-2.709183673	1.592592593	314.4127262
-2.617346939	1.592592593	314.3154251
-2.525510204	1.592592593	314.2181241
-2.433673469	1.592592593	314.120823
-2.341836735	1.592592593	314.0235219
-2.25	1.592592593	313.9262209
-2.158163265	1.592592593	313.8297369
-2.066326531	1.592592593	313.7540234
-1.974489796	1.592592593	313.6783368
-1.882653061	1.592592593	313.6026502
-1.790816327	1.592592593	313.5269635
-1.698979592	1.592592593	313.4512769
-1.607142857	1.592592593	313.3755903
-1.515306122	1.592592593	313.2999037
-1.423469388	1.592592593	313.2320574
-1.331632653	1.592592593	313.1735432
-1.239795918	1.592592593	313.117862
-1.147959184	1.592592593	313.0758595
-1.056122449	1.592592593	313.0338569
-0.964285714	1.592592593	312.9918544
-0.87244898	1.592592593	312.9498519
-0.780612245	1.592592593	312.908431
-0.68877551	1.592592593	312.8702411
-0.596938776	1.592592593	312.8411589
-0.505102041	1.592592593	312.829544
-0.413265306	1.592592593	312.8179291
-0.321428571	1.592592593	312.8038995
-0.229591837	1.592592593	312.7872586
-0.137755102	1.592592593	312.7706177
-0.045918367	1.592592593	312.7539769
-17.95408163	1.666666667	312.7275873
-17.8622449	1.666666667	312.745989
-17.77040816	1.666666667	312.7606964
-17.67857143	1.666666667	312.7737973
-17.58673469	1.666666667	312.7868981
-17.49489796	1.666666667	312.799999
-17.40306122	1.666666667	312.8130999
-17.31122449	1.666666667	312.8355842
-17.21938776	1.666666667	312.8684682
-17.12755102	1.666666667	312.9113653
-17.03571429	1.666666667	312.9609861
-16.94387755	1.666666667	313.0106069
-16.85204082	1.666666667	313.0602277
-16.76020408	1.666666667	313.1056385
-16.66836735	1.666666667	313.1505466
-16.57653061	1.666666667	313.1986248
-16.48469388	1.666666667	313.2707141
-16.39285714	1.666666667	313.3428034
-16.30102041	1.666666667	313.4148927
-16.20918367	1.666666667	313.486982
-16.11734694	1.666666667	313.5590714
-16.0255102	1.666666667	313.6381639
-15.93367347	1.666666667	313.7263004
-15.84183673	1.666666667	313.8144369
-15.75	1.666666667	313.9077472
-15.65816327	1.666666667	314.0015181
-15.56632653	1.666666667	314.0952889
-15.4744898	1.666666667	314.1890597
-15.38265306	1.666666667	314.2828305
-15.29081633	1.666666667	314.3766013
-15.19897959	1.666666667	314.4712147
-15.10714286	1.666666667	314.5894896
-15.01530612	1.666666667	314.7077644
-14.92346939	1.666666667	314.8260393
-14.83163265	1.666666667	314.9443142
-14.73979592	1.666666667	315.065486
-14.64795918	1.666666667	315.1896156
-14.55612245	1.666666667	315.3137451
-14.46428571	1.666666667	315.4378746
-14.37244898	1.666666667	315.5620042
-14.28061224	1.666666667	315.6861337
-14.18877551	1.666666667	315.8102633
-14.09693878	1.666666667	315.9343928
-14.00510204	1.666666667	316.0663563
-13.91326531	1.666666667	316.2018585
-13.82142857	1.666666667	316.3373607
-13.72959184	1.666666667	316.4728629
-13.6377551	1.666666667	316.614632
-13.54591837	1.666666667	316.772688
-13.45408163	1.666666667	316.9307439
-13.3622449	1.666666667	317.0887998
-13.27040816	1.666666667	317.2430264
-13.17857143	1.666666667	317.3961748
-13.08673469	1.666666667	317.5493232
-12.99489796	1.666666667	317.7024717
-12.90306122	1.666666667	317.8556201
-12.81122449	1.666666667	318.0087685
-12.71938776	1.666666667	318.161917
-12.62755102	1.666666667	318.3150654
-12.53571429	1.666666667	318.4682138
-12.44387755	1.666666667	318.6213623
-12.35204082	1.666666667	318.779159
-12.26020408	1.666666667	318.9589262
-12.16836735	1.666666667	319.1386934
-12.07653061	1.666666667	319.3193783
-11.98469388	1.666666667	319.5329404
-11.89285714	1.666666667	319.7465024
-11.80102041	1.666666667	319.9413615
-11.70918367	1.666666667	320.0979918
-11.61734694	1.666666667	320.2546221
-11.5255102	1.666666667	320.4112523
-11.43367347	1.666666667	320.5678826
-11.34183673	1.666666667	320.7245129
-11.25	1.666666667	320.8811432
-11.15816327	1.666666667	321.0377734
-11.06632653	1.666666667	321.1944037
-10.9744898	1.666666667	321.351034
-10.88265306	1.666666667	321.5076643
-10.79081633	1.666666667	321.6756574
-10.69897959	1.666666667	321.9276544
-10.60714286	1.666666667	322.1796514
-10.51530612	1.666666667	322.4316485
-10.42346939	1.666666667	322.6223508
-10.33163265	1.666666667	322.7916391
-10.23979592	1.666666667	322.9609273
-10.14795918	1.666666667	323.0872304
-10.05612245	1.666666667	323.1531243
-9.964285714	1.666666667	323.2190183
-9.87244898	1.666666667	323.2849122
-9.780612245	1.666666667	323.3508062
-9.68877551	1.666666667	323.4167001
-9.596938776	1.666666667	323.482594
-9.505102041	1.666666667	323.548488
-9.413265306	1.666666667	323.6143819
-9.321428571	1.666666667	323.6802759
-9.229591837	1.666666667	323.7461698
-9.137755102	1.666666667	323.807277
-9.045918367	1.666666667	323.8649124
-8.954081633	1.666666667	323.9225478
-8.862244898	1.666666667	323.8310221
-8.770408163	1.666666667	323.7209272
-8.678571429	1.666666667	323.6108323
-8.586734694	1.666666667	323.5265613
-8.494897959	1.666666667	323.4799682
-8.403061224	1.666666667	323.4333752
-8.31122449	1.666666667	323.3867821
-8.219387755	1.666666667	323.3401891
-8.12755102	1.666666667	323.2935961
-8.035714286	1.666666667	323.247003
-7.943877551	1.666666667	323.20041
-7.852040816	1.666666667	323.0898984
-7.760204082	1.666666667	322.9054186
-7.668367347	1.666666667	322.7209387
-7.576530612	1.666666667	322.5364589
-7.484693878	1.666666667	322.3519791
-7.392857143	1.666666667	322.1674992
-7.301020408	1.666666667	321.9830194
-7.209183673	1.666666667	321.7985395
-7.117346939	1.666666667	321.6140597
-7.025510204	1.666666667	321.4597356
-6.933673469	1.666666667	321.2824716
-6.841836735	1.666666667	321.105415
-6.75	1.666666667	320.9283585
-6.658163265	1.666666667	320.7513019
-6.566326531	1.666666667	320.5742454
-6.474489796	1.666666667	320.3971889
-6.382653061	1.666666667	320.218332
-6.290816327	1.666666667	320.0205066
-6.198979592	1.666666667	319.8336766
-6.107142857	1.666666667	319.666934
-6.015306122	1.666666667	319.5001914
-5.923469388	1.666666667	319.3334488
-5.831632653	1.666666667	319.1667062
-5.739795918	1.666666667	318.9967605
-5.647959184	1.666666667	318.8146224
-5.556122449	1.666666667	318.6372062
-5.464285714	1.666666667	318.4749128
-5.37244898	1.666666667	318.3126195
-5.280612245	1.666666667	318.1503261
-5.18877551	1.666666667	317.9880327
-5.096938776	1.666666667	317.8257394
-5.005102041	1.666666667	317.6675147
-4.913265306	1.666666667	317.517461
-4.821428571	1.666666667	317.3674073
-4.729591837	1.666666667	317.2173536
-4.637755102	1.666666667	317.0672999
-4.545918367	1.666666667	316.9172462
-4.454081633	1.666666667	316.7671924
-4.362244898	1.666666667	316.6171387
-4.270408163	1.666666667	316.4766113
-4.178571429	1.666666667	316.3400982
-4.086734694	1.666666667	316.2035851
-3.994897959	1.666666667	316.0670721
-3.903061224	1.666666667	315.930559
-3.81122449	1.666666667	315.7940459
-3.719387755	1.666666667	315.6622178
-3.62755102	1.666666667	315.538809
-3.535714286	1.666666667	315.4196358
-3.443877551	1.666666667	315.3004626
-3.352040816	1.666666667	315.1812894
-3.260204082	1.666666667	315.0621163
-3.168367347	1.666666667	314.9429431
-3.076530612	1.666666667	314.8237699
-2.984693878	1.666666667	314.7045968
-2.892857143	1.666666667	314.5864334
-2.801020408	1.666666667	314.4889391
-2.709183673	1.666666667	314.391638
-2.617346939	1.666666667	314.2943225
-2.525510204	1.666666667	314.1950737
-2.433673469	1.666666667	314.0958249
-2.341836735	1.666666667	313.9965761
-2.25	1.666666667	313.8973273
-2.158163265	1.666666667	313.7988557
-2.066326531	1.666666667	313.7176561
-1.974489796	1.666666667	313.6414204
-1.882653061	1.666666667	313.5657338
-1.790816327	1.666666667	313.4900472
-1.698979592	1.666666667	313.4143606
-1.607142857	1.666666667	313.338674
-1.515306122	1.666666667	313.2629873
-1.423469388	1.666666667	313.198983
-1.331632653	1.666666667	313.1404689
-1.239795918	1.666666667	313.0819547
-1.147959184	1.666666667	313.0358305
-1.056122449	1.666666667	312.993828
-0.964285714	1.666666667	312.9518254
-0.87244898	1.666666667	312.9098229
-0.780612245	1.666666667	312.8713505
-0.68877551	1.666666667	312.8331606
-0.596938776	1.666666667	312.798461
-0.505102041	1.666666667	312.7868461
-0.413265306	1.666666667	312.7752312
-0.321428571	1.666666667	312.7636162
-0.229591837	1.666666667	312.7520013
-0.137755102	1.666666667	312.7368095
-0.045918367	1.666666667	312.7201686
-17.95408163	1.740740741	312.6899498
-17.8622449	1.740740741	312.7030507
-17.77040816	1.740740741	312.7161515
-17.67857143	1.740740741	312.7292524
-17.58673469	1.740740741	312.7423533
-17.49489796	1.740740741	312.7554541
-17.40306122	1.740740741	312.768555
-17.31122449	1.740740741	312.7982096
-17.21938776	1.740740741	312.8310936
-17.12755102	1.740740741	312.8697719
-17.03571429	1.740740741	312.9193927
-16.94387755	1.740740741	312.9690136
-16.85204082	1.740740741	313.0186344
-16.76020408	1.740740741	313.0682552
-16.66836735	1.740740741	313.1158604
-16.57653061	1.740740741	313.1711472
-16.48469388	1.740740741	313.2432365
-16.39285714	1.740740741	313.3153258
-16.30102041	1.740740741	313.3874152
-16.20918367	1.740740741	313.4595045
-16.11734694	1.740740741	313.5315938
-16.0255102	1.740740741	313.6051466
-15.93367347	1.740740741	313.6936673
-15.84183673	1.740740741	313.7874381
-15.75	1.740740741	313.8812089
-15.65816327	1.740740741	313.9749797
-15.56632653	1.740740741	314.0687505
-15.4744898	1.740740741	314.1625213
-15.38265306	1.740740741	314.2562922
-15.29081633	1.740740741	314.350063
-15.19897959	1.740740741	314.4488022
-15.10714286	1.740740741	314.5670771
-15.01530612	1.740740741	314.6853519
-14.92346939	1.740740741	314.8036268
-14.83163265	1.740740741	314.9219017
-14.73979592	1.740740741	315.0402697
-14.64795918	1.740740741	315.1643992
-14.55612245	1.740740741	315.2885288
-14.46428571	1.740740741	315.4126583
-14.37244898	1.740740741	315.5367879
-14.28061224	1.740740741	315.6609174
-14.18877551	1.740740741	315.785047
-14.09693878	1.740740741	315.9163231
-14.00510204	1.740740741	316.0518253
-13.91326531	1.740740741	316.1873275
-13.82142857	1.740740741	316.3228296
-13.72959184	1.740740741	316.4583318
-13.6377551	1.740740741	316.6025319
-13.54591837	1.740740741	316.7605879
-13.45408163	1.740740741	316.9186438
-13.3622449	1.740740741	317.0766997
-13.27040816	1.740740741	317.233634
-13.17857143	1.740740741	317.3867824
-13.08673469	1.740740741	317.5399308
-12.99489796	1.740740741	317.6930793
-12.90306122	1.740740741	317.8462277
-12.81122449	1.740740741	317.9993761
-12.71938776	1.740740741	318.1525246
-12.62755102	1.740740741	318.305673
-12.53571429	1.740740741	318.4588214
-12.44387755	1.740740741	318.6128985
-12.35204082	1.740740741	318.7926657
-12.26020408	1.740740741	318.9724329
-12.16836735	1.740740741	319.1522002
-12.07653061	1.740740741	319.3346352
-11.98469388	1.740740741	319.5481972
-11.89285714	1.740740741	319.7617593
-11.80102041	1.740740741	319.9753213
-11.70918367	1.740740741	320.1497647
-11.61734694	1.740740741	320.306395
-11.5255102	1.740740741	320.4630253
-11.43367347	1.740740741	320.6196555
-11.34183673	1.740740741	320.7762858
-11.25	1.740740741	320.9329161
-11.15816327	1.740740741	321.0895463
-11.06632653	1.740740741	321.2461766
-10.9744898	1.740740741	321.4028069
-10.88265306	1.740740741	321.5594372
-10.79081633	1.740740741	321.7934144
-10.69897959	1.740740741	322.0454114
-10.60714286	1.740740741	322.2974084
-10.51530612	1.740740741	322.5494054
-10.42346939	1.740740741	322.7391487
-10.33163265	1.740740741	322.908437
-10.23979592	1.740740741	323.0777252
